,real,predict
2013-06-05,82.594,
2013-06-06,81.53699999999999,
2013-06-07,81.66901,
2013-06-10,81.646,
2013-06-11,81.11301,
2013-06-12,80.94700999999999,
2013-06-13,80.75201,
2013-06-14,80.67000999999999,
2013-06-17,80.78699999999999,
2013-06-18,80.61201,
2013-06-19,81.428,
2013-06-20,81.915,
2013-06-21,82.318,
2013-06-24,82.425,
2013-06-25,82.581,
2013-06-26,82.97700999999999,
2013-06-27,82.902,
2013-06-28,83.13600000000001,
2013-07-01,83.054,
2013-07-02,83.54401,
2013-07-03,83.23100000000001,
2013-07-04,83.23100000000001,
2013-07-05,84.449,
2013-07-08,84.193,
2013-07-09,84.58,
2013-07-10,84.041,
2013-07-11,82.74600000000001,
2013-07-12,82.98801,
2013-07-15,83.04301,
2013-07-16,82.49799999999999,
2013-07-17,82.708,
2013-07-18,82.82301,
2013-07-19,82.60700000000001,
2013-07-22,82.219,
2013-07-23,81.94501,
2013-07-24,82.291,
2013-07-25,81.97,
2013-07-26,81.65701,
2013-07-29,81.663,
2013-07-30,81.829,
2013-07-31,81.452,
2013-08-01,82.33601,
2013-08-02,81.908,
2013-08-05,81.87501,
2013-08-06,81.60300000000001,
2013-08-07,81.28699999999999,
2013-08-08,80.97700999999999,
2013-08-09,81.12601,
2013-08-12,81.333,
2013-08-13,81.76801,
2013-08-14,81.71101,
2013-08-15,81.18101,
2013-08-16,81.257,
2013-08-19,81.22601,
2013-08-20,80.90601,
2013-08-21,81.21301,
2013-08-22,81.48801,
2013-08-23,81.361,
2013-08-26,81.40701,
2013-08-27,81.166,
2013-08-28,81.43101,
2013-08-29,81.94801,
2013-08-30,82.08700999999999,
2013-09-02,82.08700999999999,
2013-09-03,82.36101,
2013-09-04,82.16901,
2013-09-05,82.633,
2013-09-06,82.146,
2013-09-09,81.79301,
2013-09-10,81.82101,
2013-09-11,81.51801,
2013-09-12,81.48901,
2013-09-13,81.452,
2013-09-16,81.29500999999999,
2013-09-17,81.14301,
2013-09-18,80.23701,
2013-09-19,80.372,
2013-09-20,80.43101,
2013-09-23,80.44901,
2013-09-24,80.563,
2013-09-25,80.33400999999999,
2013-09-26,80.523,
2013-09-27,80.28699999999999,
2013-09-30,80.221,
2013-10-01,80.14101,
2013-10-02,79.9,
2013-10-03,79.749,
2013-10-04,80.122,
2013-10-07,79.941,
2013-10-08,80.06000999999999,
2013-10-09,80.37601,
2013-10-10,80.41701,
2013-10-11,80.36201,
2013-10-14,80.263,
2013-10-15,80.482,
2013-10-16,80.47,
2013-10-17,79.649,
2013-10-18,79.65401,
2013-10-21,79.69501,
2013-10-22,79.23,
2013-10-23,79.26401,
2013-10-24,79.18500999999999,
2013-10-25,79.194,
2013-10-28,79.24600000000001,
2013-10-29,79.607,
2013-10-30,79.777,
2013-10-31,80.19501,
2013-11-01,80.71600000000001,
2013-11-04,80.553,
2013-11-05,80.706,
2013-11-06,80.483,
2013-11-07,80.845,
2013-11-08,81.303,
2013-11-11,81.09100000000001,
2013-11-12,81.192,
2013-11-13,80.926,
2013-11-14,81.023,
2013-11-15,80.84900999999999,
2013-11-18,80.825,
2013-11-19,80.704,
2013-11-20,81.11201,
2013-11-21,81.07301,
2013-11-22,80.708,
2013-11-25,80.92000999999999,
2013-11-26,80.611,
2013-11-27,80.722,
2013-11-28,80.582,
2013-11-29,80.68,
2013-12-02,80.925,
2013-12-03,80.59100000000001,
2013-12-04,80.619,
2013-12-05,80.235,
2013-12-06,80.315,
2013-12-09,80.134,
2013-12-10,79.96600000000001,
2013-12-11,79.89399999999999,
2013-12-12,80.206,
2013-12-13,80.214,
2013-12-16,80.07401,
2013-12-17,80.061,
2013-12-18,80.105,
2013-12-19,80.63,
2013-12-20,80.575,
2013-12-23,80.44700999999999,
2013-12-24,80.536,
2013-12-25,80.558,
2013-12-26,80.484,
2013-12-27,80.39201,
2013-12-30,80.0,
2013-12-31,80.035,
2014-01-01,80.108,
2014-01-02,80.63,
2014-01-03,80.791,
2014-01-06,80.652,
2014-01-07,80.833,
2014-01-08,81.02199999999999,
2014-01-09,81.005,
2014-01-10,80.658,
2014-01-13,80.513,
2014-01-14,80.66199999999999,
2014-01-15,81.027,
2014-01-16,80.91,
2014-01-17,81.22501,
2014-01-20,81.22501,
2014-01-21,81.09801,
2014-01-22,81.16701,
2014-01-23,80.438,
2014-01-24,80.458,
2014-01-27,80.524,
2014-01-28,80.568,
2014-01-29,80.505,
2014-01-30,81.08501,
2014-01-31,81.311,
2014-02-03,81.009,
2014-02-04,81.12100000000001,
2014-02-05,81.036,
2014-02-06,80.90601,
2014-02-07,80.691,
2014-02-10,80.64201,
2014-02-11,80.638,
2014-02-12,80.679,
2014-02-13,80.32301,
2014-02-14,80.13600000000001,
2014-02-17,80.13600000000001,
2014-02-18,80.008,
2014-02-19,80.14399999999999,
2014-02-20,80.286,
2014-02-21,80.23701,
2014-02-24,80.19901,
2014-02-25,80.137,
2014-02-26,80.429,
2014-02-27,80.285,
2014-02-28,79.691,
2014-03-03,80.077,
2014-03-04,80.16801,
2014-03-05,80.109,
2014-03-06,79.663,
2014-03-07,79.719,
2014-03-10,79.76801,
2014-03-11,79.736,
2014-03-12,79.608,
2014-03-13,79.62,
2014-03-14,79.44601,
2014-03-17,79.385,
2014-03-18,79.414,
2014-03-19,79.995,
2014-03-20,80.192,
2014-03-21,80.105,
2014-03-24,79.93401,
2014-03-25,79.944,
2014-03-26,80.03201,
2014-03-27,80.111,
2014-03-28,80.176,
2014-03-31,80.10001,
2014-04-01,80.094,
2014-04-02,80.215,
2014-04-03,80.47501,
2014-04-04,80.423,
2014-04-07,80.232,
2014-04-08,79.75201,
2014-04-09,79.484,
2014-04-10,79.383,
2014-04-11,79.452,
2014-04-14,79.729,
2014-04-15,79.803,
2014-04-16,79.803,
2014-04-17,79.828,
2014-04-18,79.847,
2014-04-21,79.94501,
2014-04-22,79.90501,
2014-04-23,79.855,
2014-04-24,79.79899999999999,
2014-04-25,79.749,
2014-04-28,79.68301,
2014-04-29,79.80801,
2014-04-30,79.47400999999999,
2014-05-01,79.527,
2014-05-02,79.51601,
2014-05-05,79.486,
2014-05-06,79.093,
2014-05-07,79.202,
2014-05-08,79.361,
2014-05-09,79.90301,
2014-05-12,79.90100000000001,
2014-05-13,80.14301,
2014-05-14,80.07301,
2014-05-15,80.00301,
2014-05-16,80.04301,
2014-05-19,79.993,
2014-05-20,80.041,
2014-05-21,80.095,
2014-05-22,80.25401,
2014-05-23,80.39301,
2014-05-26,80.39301,
2014-05-27,80.35200999999999,
2014-05-28,80.57101,
2014-05-29,80.494,
2014-05-30,80.369,
2014-06-02,80.64399999999999,
2014-06-03,80.554,
2014-06-04,80.663,
2014-06-05,80.37100000000001,
2014-06-06,80.40899999999999,
2014-06-09,80.65301,
2014-06-10,80.82001,
2014-06-11,80.788,
2014-06-12,80.57600000000001,
2014-06-13,80.57600000000001,
2014-06-16,80.471,
2014-06-17,80.62901,
2014-06-18,80.58400999999999,
2014-06-19,80.317,
2014-06-20,80.372,
2014-06-23,80.27199999999999,
2014-06-24,80.327,
2014-06-25,80.22501,
2014-06-26,80.22,
2014-06-27,80.039,
2014-06-30,79.775,
2014-07-01,79.815,
2014-07-02,79.956,
2014-07-03,80.21200999999999,
2014-07-04,80.26899999999999,
2014-07-07,80.218,
2014-07-08,80.179,
2014-07-09,79.993,
2014-07-10,80.12701,
2014-07-11,80.187,
2014-07-14,80.188,
2014-07-15,80.39001,
2014-07-16,80.55901,
2014-07-17,80.505,
2014-07-18,80.524,
2014-07-21,80.56000999999999,
2014-07-22,80.78101,
2014-07-23,80.82301,
2014-07-24,80.872,
2014-07-25,81.02901,
2014-07-28,81.025,
2014-07-29,81.214,
2014-07-30,81.43200999999999,
2014-07-31,81.456,
2014-08-01,81.30199999999999,
2014-08-04,81.328,
2014-08-05,81.328,
2014-08-06,81.444,
2014-08-07,81.524,
2014-08-08,81.38901,
2014-08-11,81.46600000000001,
2014-08-12,81.50001,
2014-08-13,81.596,
2014-08-14,81.58801,
2014-08-15,81.42399999999999,
2014-08-18,81.57600000000001,
2014-08-19,81.883,
2014-08-20,82.22601,
2014-08-21,82.15401,
2014-08-22,82.33601,
2014-08-25,82.54899999999999,
2014-08-26,82.65,
2014-08-27,82.428,
2014-08-28,82.47700999999999,
2014-08-29,82.74799999999999,
2014-09-01,82.74799999999999,
2014-09-02,82.992,
2014-09-03,82.86501,
2014-09-04,83.82001,
2014-09-05,83.73901,
2014-09-08,84.23200000000001,
2014-09-09,84.27801,
2014-09-10,84.28299999999999,
2014-09-11,84.29799999999999,
2014-09-12,84.24001,
2014-09-15,84.26401,
2014-09-16,84.07401,
2014-09-17,84.345,
2014-09-18,84.32301,
2014-09-19,84.735,
2014-09-22,84.75201,
2014-09-23,84.65799999999999,
2014-09-24,85.037,
2014-09-25,85.19501,
2014-09-26,85.64001,
2014-09-29,85.59100000000001,
2014-09-30,85.936,
2014-10-01,85.97201,
2014-10-02,85.60101,
2014-10-03,86.69400999999999,
2014-10-06,85.928,
2014-10-07,85.67200000000001,
2014-10-08,85.29700000000001,
2014-10-09,85.522,
2014-10-10,85.912,
2014-10-13,85.53201,
2014-10-14,85.82200999999999,
2014-10-15,85.147,
2014-10-16,84.955,
2014-10-17,85.11,
2014-10-20,84.95299999999999,
2014-10-21,85.303,
2014-10-22,85.741,
2014-10-23,85.84299999999999,
2014-10-24,85.73200000000001,
2014-10-27,85.495,
2014-10-28,85.40799999999999,
2014-10-29,85.95200000000001,
2014-10-30,86.147,
2014-10-31,86.91701,
2014-11-03,87.30901,
2014-11-04,86.984,
2014-11-05,87.44400999999999,
2014-11-06,88.012,
2014-11-07,87.64201,
2014-11-10,87.81000999999999,
2014-11-11,87.53101,
2014-11-12,87.82200999999999,
2014-11-13,87.67399999999999,
2014-11-14,87.525,
2014-11-17,87.926,
2014-11-18,87.575,
2014-11-19,87.647,
2014-11-20,87.59100000000001,
2014-11-21,88.31000999999999,
2014-11-24,88.15100000000001,
2014-11-25,87.92000999999999,
2014-11-26,87.60700000000001,
2014-11-27,87.60700000000001,
2014-11-28,88.35600000000001,
2014-12-01,87.94601,
2014-12-02,88.647,
2014-12-03,88.956,
2014-12-04,88.704,
2014-12-05,89.33400999999999,
2014-12-08,89.04101,
2014-12-09,88.69,
2014-12-10,88.271,
2014-12-11,88.663,
2014-12-12,88.36301,
2014-12-15,88.46001,
2014-12-16,88.12501,
2014-12-17,89.133,
2014-12-18,89.235,
2014-12-19,89.59801,
2014-12-22,89.77,
2014-12-23,90.064,
2014-12-24,89.96700000000001,
2014-12-25,89.835,
2014-12-26,90.03001,
2014-12-29,90.19,
2014-12-30,89.991,
2014-12-31,90.26899999999999,
2015-01-01,90.27600000000001,
2015-01-02,91.08,
2015-01-05,91.37801,
2015-01-06,91.499,
2015-01-07,91.89001,
2015-01-08,92.368,
2015-01-09,91.93500999999999,
2015-01-12,91.98299999999999,
2015-01-13,92.31000999999999,
2015-01-14,92.161,
2015-01-15,92.35200999999999,
2015-01-16,92.52,
2015-01-19,92.52,
2015-01-20,93.04601,
2015-01-21,92.90401,
2015-01-22,94.07700000000001,
2015-01-23,94.762,
2015-01-26,94.802,
2015-01-27,94.022,
2015-01-28,94.46700000000001,
2015-01-29,94.78201,
2015-01-30,94.804,
2015-02-02,94.50401,
2015-02-03,93.60001,
2015-02-04,93.98601,
2015-02-05,93.56900999999999,
2015-02-06,94.69801,
2015-02-09,94.44901,
2015-02-10,94.758,
2015-02-11,94.98501,
2015-02-12,94.094,
2015-02-13,94.20100000000001,
2015-02-16,94.20100000000001,
2015-02-17,94.061,
2015-02-18,94.19801,
2015-02-19,94.40401,
2015-02-20,94.25301,
2015-02-23,94.56900999999999,
2015-02-24,94.493,
2015-02-25,94.21301,
2015-02-26,95.29201,
2015-02-27,95.29301,
2015-03-02,95.46200999999999,
2015-03-03,95.383,
2015-03-04,95.965,
2015-03-05,96.37801,
2015-03-06,97.61501,
2015-03-09,97.58801,
2015-03-10,98.618,
2015-03-11,99.79500999999999,
2015-03-12,99.43500999999999,
2015-03-13,100.33,
2015-03-16,99.604,
2015-03-17,99.58501,
2015-03-18,98.55,
2015-03-19,99.26,
2015-03-20,97.90899999999999,
2015-03-23,97.03299999999999,
2015-03-24,97.19301,
2015-03-25,96.979,
2015-03-26,97.436,
2015-03-27,97.29101,
2015-03-30,97.97501,
2015-03-31,98.35700000000001,
2015-04-01,98.18500999999999,
2015-04-02,97.436,
2015-04-03,96.54500999999999,
2015-04-06,96.77701,
2015-04-07,97.83,
2015-04-08,97.94,
2015-04-09,99.15501,
2015-04-10,99.33801,
2015-04-13,99.49001,
2015-04-14,98.73299999999999,
2015-04-15,98.31900999999999,
2015-04-16,97.415,
2015-04-17,97.52,
2015-04-20,97.941,
2015-04-21,98.00401,
2015-04-22,97.93200999999999,
2015-04-23,97.27801,
2015-04-24,96.92200000000001,
2015-04-27,96.76501,
2015-04-28,96.09200000000001,
2015-04-29,95.20900999999999,
2015-04-30,94.60001,
2015-05-01,95.29700000000001,
2015-05-04,95.48,
2015-05-05,95.07600000000001,
2015-05-06,94.08700999999999,
2015-05-07,94.635,
2015-05-08,94.79401,
2015-05-11,95.01100000000001,
2015-05-12,94.53399999999999,
2015-05-13,93.617,
2015-05-14,93.45700000000001,
2015-05-15,93.135,
2015-05-18,94.221,
2015-05-19,95.26701,
2015-05-20,95.44801,
2015-05-21,95.255,
2015-05-22,96.01401,
2015-05-25,96.01401,
2015-05-26,97.29899999999999,
2015-05-27,97.37100000000001,
2015-05-28,96.965,
2015-05-29,96.90701,
2015-06-01,97.39201,
2015-06-02,95.83501,
2015-06-03,95.465,
2015-06-04,95.46101,
2015-06-05,96.30601,
2015-06-08,95.29899999999999,
2015-06-09,95.16601,
2015-06-10,94.646,
2015-06-11,94.97601,
2015-06-12,94.97201,
2015-06-15,94.81000999999999,
2015-06-16,94.99901,
2015-06-17,94.29601,
2015-06-18,94.04201,
2015-06-19,94.08501,
2015-06-22,94.329,
2015-06-23,95.43200999999999,
2015-06-24,95.26401,
2015-06-25,95.18700000000001,
2015-06-26,95.47201,
2015-06-29,94.79,
2015-06-30,95.48501,
2015-07-01,96.31000999999999,
2015-07-02,96.11301,
2015-07-03,96.11301,
2015-07-06,96.29799999999999,
2015-07-07,96.86501,
2015-07-08,96.29401,
2015-07-09,96.60600000000001,
2015-07-10,96.025,
2015-07-13,96.85799999999999,
2015-07-14,96.64301,
2015-07-15,97.16601,
2015-07-16,97.66801,
2015-07-17,97.86201,
2015-07-20,98.02901,
2015-07-21,97.32799999999999,
2015-07-22,97.59801,
2015-07-23,97.11501,
2015-07-24,97.244,
2015-07-27,96.50201,
2015-07-28,96.772,
2015-07-29,96.97601,
2015-07-30,97.56000999999999,
2015-07-31,97.33601,
2015-08-03,97.494,
2015-08-04,97.93101,
2015-08-05,97.95801,
2015-08-06,97.83301,
2015-08-07,97.56299999999999,
2015-08-10,97.15899999999999,
2015-08-11,97.29,
2015-08-12,96.262,
2015-08-13,96.44501,
2015-08-14,96.52,
2015-08-17,96.80601,
2015-08-18,97.04,
2015-08-19,96.359,
2015-08-20,95.98,
2015-08-21,95.008,
2015-08-24,93.33200000000001,
2015-08-25,94.53001,
2015-08-26,95.10001,
2015-08-27,95.61001,
2015-08-28,96.10600000000001,
2015-08-31,95.82401,
2015-09-01,95.45,
2015-09-02,95.82799999999999,
2015-09-03,96.40501,
2015-09-04,96.229,
2015-09-07,96.229,
2015-09-08,95.98501,
2015-09-09,96.012,
2015-09-10,95.456,
2015-09-11,95.19400999999999,
2015-09-14,95.24600000000001,
2015-09-15,95.61101,
2015-09-16,95.42000999999999,
2015-09-17,94.55,
2015-09-18,94.86301,
2015-09-21,95.89399999999999,
2015-09-22,96.28299999999999,
2015-09-23,96.068,
2015-09-24,95.994,
2015-09-25,96.26899999999999,
2015-09-28,96.03399999999999,
2015-09-29,95.855,
2015-09-30,96.35001,
2015-10-01,96.18500999999999,
2015-10-02,95.83,
2015-10-05,96.10600000000001,
2015-10-06,95.455,
2015-10-07,95.49700000000001,
2015-10-08,95.318,
2015-10-09,94.81299999999999,
2015-10-12,94.84100000000001,
2015-10-13,94.759,
2015-10-14,93.93101,
2015-10-15,94.37100000000001,
2015-10-16,94.54,
2015-10-19,94.928,
2015-10-20,94.913,
2015-10-21,95.035,
2015-10-22,96.37801,
2015-10-23,97.12701,
2015-10-26,96.86101,
2015-10-27,96.90601,
2015-10-28,97.78201,
2015-10-29,97.28201,
2015-10-30,96.94601,
2015-11-02,96.928,
2015-11-03,97.15799999999999,
2015-11-04,97.95,
2015-11-05,97.936,
2015-11-06,99.16801,
2015-11-09,98.979,
2015-11-10,99.29301,
2015-11-11,99.01301,
2015-11-12,98.649,
2015-11-13,98.99799999999999,
2015-11-16,99.44200000000001,
2015-11-17,99.631,
2015-11-18,99.65201,
2015-11-19,98.98901,
2015-11-20,99.565,
2015-11-23,99.803,
2015-11-24,99.52701,
2015-11-25,99.79500999999999,
2015-11-26,99.79500999999999,
2015-11-27,100.02,
2015-11-30,100.17,
2015-12-01,99.79500999999999,
2015-12-02,99.993,
2015-12-03,97.62100000000001,
2015-12-04,98.354,
2015-12-07,98.65501,
2015-12-08,98.47400999999999,
2015-12-09,97.345,
2015-12-10,97.939,
2015-12-11,97.565,
2015-12-14,97.604,
2015-12-15,98.21700000000001,
2015-12-16,97.87100000000001,
2015-12-17,99.27,
2015-12-18,98.70299999999999,
2015-12-21,98.36301,
2015-12-22,98.23501,
2015-12-23,98.34100000000001,
2015-12-24,97.984,
2015-12-25,97.84700000000001,
2015-12-28,97.91901,
2015-12-29,98.10101,
2015-12-30,98.26601,
2015-12-31,98.631,
2016-01-01,98.68299999999999,
2016-01-04,98.869,
2016-01-05,99.40401,
2016-01-06,99.18101,
2016-01-07,98.219,
2016-01-08,98.54,
2016-01-11,98.72501,
2016-01-12,98.97400999999999,
2016-01-13,98.93301,
2016-01-14,99.089,
2016-01-15,98.956,
2016-01-18,98.956,
2016-01-19,98.991,
2016-01-20,99.09100000000001,
2016-01-21,99.05601,
2016-01-22,99.57401,
2016-01-25,99.36001,
2016-01-26,99.087,
2016-01-27,98.90201,
2016-01-28,98.51,
2016-01-29,99.60600000000001,
2016-02-01,99.009,
2016-02-02,98.87200000000001,
2016-02-03,97.288,
2016-02-04,96.47400999999999,
2016-02-05,97.03101,
2016-02-08,96.57001,
2016-02-09,96.07101,
2016-02-10,95.88801,
2016-02-11,95.56200000000001,
2016-02-12,95.94,
2016-02-15,95.94,
2016-02-16,96.868,
2016-02-17,96.786,
2016-02-18,96.95100000000001,
2016-02-19,96.60001,
2016-02-22,97.37901,
2016-02-23,97.48100000000001,
2016-02-24,97.45801,
2016-02-25,97.287,
2016-02-26,98.148,
2016-02-29,98.21101,
2016-03-01,98.35200999999999,
2016-03-02,98.214,
2016-03-03,97.59200000000001,
2016-03-04,97.34,
2016-03-07,97.07101,
2016-03-08,97.20900999999999,
2016-03-09,97.17299999999999,
2016-03-10,96.066,
2016-03-11,96.17200000000001,
2016-03-14,96.62401,
2016-03-15,96.633,
2016-03-16,95.89001,
2016-03-17,94.76,
2016-03-18,95.08601,
2016-03-21,95.288,
2016-03-22,95.648,
2016-03-23,96.04601,
2016-03-24,96.14201,
2016-03-25,96.273,
2016-03-28,95.943,
2016-03-29,95.16,
2016-03-30,94.84100000000001,
2016-03-31,94.58601,
2016-04-01,94.619,
2016-04-04,94.51,
2016-04-05,94.631,
2016-04-06,94.43001,
2016-04-07,94.48200000000001,
2016-04-08,94.23501,
2016-04-11,93.95,
2016-04-12,93.95900999999999,
2016-04-13,94.744,
2016-04-14,94.90201,
2016-04-15,94.69601,
2016-04-18,94.49001,
2016-04-19,93.97601,
2016-04-20,94.492,
2016-04-21,94.59900999999999,
2016-04-22,95.116,
2016-04-25,94.84200000000001,
2016-04-26,94.57301,
2016-04-27,94.387,
2016-04-28,93.76100000000001,
2016-04-29,93.08200000000001,
2016-05-02,92.62601,
2016-05-03,92.94400999999999,
2016-05-04,93.179,
2016-05-05,93.78001,
2016-05-06,93.88801,
2016-05-09,94.12801,
2016-05-10,94.29,
2016-05-11,93.82301,
2016-05-12,94.15,
2016-05-13,94.60799999999999,
2016-05-16,94.57200999999999,
2016-05-17,94.54799999999999,
2016-05-18,95.08,
2016-05-19,95.287,
2016-05-20,95.33400999999999,
2016-05-23,95.23100000000001,
2016-05-24,95.57101,
2016-05-25,95.354,
2016-05-26,95.16801,
2016-05-27,95.521,
2016-05-30,95.521,
2016-05-31,95.89101,
2016-06-01,95.455,
2016-06-02,95.564,
2016-06-03,94.02901,
2016-06-06,93.90201,
2016-06-07,93.82799999999999,
2016-06-08,93.59,
2016-06-09,93.95299999999999,
2016-06-10,94.57101,
2016-06-13,94.36201,
2016-06-14,94.928,
2016-06-15,94.61001,
2016-06-16,94.56900999999999,
2016-06-17,94.206,
2016-06-20,93.61101,
2016-06-21,94.01701,
2016-06-22,93.71600000000001,
2016-06-23,93.52901,
2016-06-24,95.44801,
2016-06-27,96.54401,
2016-06-28,96.245,
2016-06-29,95.76899999999999,
2016-06-30,96.14301,
2016-07-01,95.649,
2016-07-04,95.649,
2016-07-05,96.16601,
2016-07-06,96.053,
2016-07-07,96.32799999999999,
2016-07-08,96.302,
2016-07-11,96.57101,
2016-07-12,96.441,
2016-07-13,96.21600000000001,
2016-07-14,96.07700000000001,
2016-07-15,96.58,
2016-07-18,96.56200000000001,
2016-07-19,97.06299999999999,
2016-07-20,97.20100000000001,
2016-07-21,97.00001,
2016-07-22,97.46700000000001,
2016-07-25,97.286,
2016-07-26,97.15601,
2016-07-27,97.053,
2016-07-28,96.73901,
2016-07-29,95.53001,
2016-08-01,95.71301,
2016-08-02,95.064,
2016-08-03,95.56299999999999,
2016-08-04,95.758,
2016-08-05,96.19400999999999,
2016-08-08,96.40100000000001,
2016-08-09,96.18301,
2016-08-10,95.65,
2016-08-11,95.85700000000001,
2016-08-12,95.72201,
2016-08-15,95.62901,
2016-08-16,94.79101,
2016-08-17,94.71799999999999,
2016-08-18,94.15701,
2016-08-19,94.51100000000001,
2016-08-22,94.51899999999999,
2016-08-23,94.539,
2016-08-24,94.786,
2016-08-25,94.772,
2016-08-26,95.566,
2016-08-29,95.58,
2016-08-30,96.054,
2016-08-31,96.022,
2016-09-01,95.65301,
2016-09-02,95.844,
2016-09-05,95.844,
2016-09-06,94.82301,
2016-09-07,94.956,
2016-09-08,95.02701,
2016-09-09,95.33601,
2016-09-12,95.095,
2016-09-13,95.633,
2016-09-14,95.32700000000001,
2016-09-15,95.288,
2016-09-16,96.10799999999999,
2016-09-19,95.84100000000001,
2016-09-20,96.01899999999999,
2016-09-21,95.66,
2016-09-22,95.44801,
2016-09-23,95.47700999999999,
2016-09-26,95.29700000000001,
2016-09-27,95.43500999999999,
2016-09-28,95.43101,
2016-09-29,95.535,
2016-09-30,95.46301,
2016-10-03,95.69501,
2016-10-04,96.16901,
2016-10-05,96.12501,
2016-10-06,96.76501,
2016-10-07,96.632,
2016-10-10,96.929,
2016-10-11,97.69,
2016-10-12,97.96600000000001,
2016-10-13,97.51601,
2016-10-14,98.01899999999999,
2016-10-17,97.88801,
2016-10-18,97.895,
2016-10-19,97.92000999999999,
2016-10-20,98.315,
2016-10-21,98.69501,
2016-10-24,98.756,
2016-10-25,98.719,
2016-10-26,98.62901,
2016-10-27,98.88801,
2016-10-28,98.34801,
2016-10-31,98.44501,
2016-11-01,97.69901,
2016-11-02,97.398,
2016-11-03,97.15701,
2016-11-04,97.065,
2016-11-07,97.78101,
2016-11-08,97.86101,
2016-11-09,98.50401,
2016-11-10,98.785,
2016-11-11,99.06000999999999,
2016-11-14,100.11,
2016-11-15,100.23,
2016-11-16,100.41,
2016-11-17,100.89,
2016-11-18,101.21,
2016-11-21,101.05,
2016-11-22,101.04,
2016-11-23,101.7,
2016-11-24,101.7,
2016-11-25,101.49,
2016-11-28,101.33,
2016-11-29,100.93,
2016-11-30,101.5,
2016-12-01,101.04,
2016-12-02,100.77,
2016-12-05,100.09,
2016-12-06,100.49,
2016-12-07,100.23,
2016-12-08,101.1,
2016-12-09,101.59,
2016-12-12,101.03,
2016-12-13,101.07,
2016-12-14,101.76,
2016-12-15,103.02,
2016-12-16,102.95,
2016-12-19,103.14,
2016-12-20,103.29,
2016-12-21,103.02,
2016-12-22,103.09,
2016-12-23,103.01,
2016-12-26,102.97,
2016-12-27,103.02,
2016-12-28,103.3,
2016-12-29,102.68,
2016-12-30,102.21,
2017-01-02,102.78,
2017-01-03,103.21,
2017-01-04,102.7,
2017-01-05,101.52,
2017-01-06,102.22,
2017-01-09,101.93,
2017-01-10,102.01,
2017-01-11,101.78,
2017-01-12,101.35,
2017-01-13,101.18,
2017-01-16,101.18,
2017-01-17,100.33,
2017-01-18,100.93,
2017-01-19,101.15,
2017-01-20,100.74,
2017-01-23,100.16,
2017-01-24,100.35,
2017-01-25,100.03,
2017-01-26,100.38,
2017-01-27,100.53,
2017-01-30,100.43,
2017-01-31,99.512,
2017-02-01,99.64101,
2017-02-02,99.79001,
2017-02-03,99.868,
2017-02-06,99.90701,
2017-02-07,100.26,
2017-02-08,100.28,
2017-02-09,100.65,
2017-02-10,100.8,
2017-02-13,100.96,
2017-02-14,101.25,
2017-02-15,101.18,
2017-02-16,100.44,
2017-02-17,100.95,
2017-02-20,100.95,
2017-02-21,101.37,
2017-02-22,101.22,
2017-02-23,101.05,
2017-02-24,101.09,
2017-02-27,101.13,
2017-02-28,101.12,
2017-03-01,101.78,
2017-03-02,102.2,
2017-03-03,101.54,
2017-03-06,101.64,
2017-03-07,101.81,
2017-03-08,102.07,
2017-03-09,101.85,
2017-03-10,101.25,
2017-03-13,101.31,
2017-03-14,101.7,
2017-03-15,100.74,
2017-03-16,100.36,
2017-03-17,100.3,
2017-03-20,100.41,
2017-03-21,99.81299999999999,
2017-03-22,99.677,
2017-03-23,99.76,
2017-03-24,99.62701,
